Date,5375,5600,6400,6600,6775,6800,6825,6850,6875,6900,6925,6950,6975,7000,7025,7050,7075,7100,7125,7150,7175,7200,7225,7250,7275,7300,7325
10/09/2018,9.5,13.5,46.5,66,91,95.5,100,105,110,115.5,121.5,127.5,133.5,140,147,154.5,162.5,170.5,179,188,197,207,217.5,228,239,251,263
11/09/2018,10,14,48,68,93.5,98,102.5,107.5,113,118,124,130,136.5,143,150.5,158,165.5,174,182.5,191.5,201,211,221.5,232.5,243.5,255.5,268
12/09/2018,9.5,13,44.5,63,86.5,90.5,95,99.5,104,109,114.5,120,126,132,138.5,145.5,153,160.5,168.5,177,185.5,195,204.5,214.5,225.5,236.5,248
13/09/2018,8,11.5,42.5,61,85.5,90,94.5,99,104.5,109.5,115.5,121.5,127.5,134,141,148.5,156,164.5,173,182,191.5,201.5,211.5,222.5,234,245.5,258
14/09/2018,7,10,38,55,77,81,85.5,89.5,94.5,99.5,104.5,110,116,122,128.5,135,142.5,150,158,166.5,175.5,184.5,194.5,204.5,215.5,226.5,238.5
17/09/2018,7,10,37.5,54.5,77,81,85,89.5,94.5,99.5,104.5,110,116,122,128.5,135.5,143,150.5,158.5,167,176,185.5,195.5,206,217,228,240
18/09/2018,7,10,37,54,76.5,80.5,84.5,89,93.5,98.5,104,109.5,115,121.5,128,135,142.5,150,158,166.5,175.5,185,195,205.5,216.5,228,240
19/09/2018,6.5,9,34,49.5,70,73.5,77.5,81.5,85.5,90.5,95,100,105.5,111.5,117.5,124,130.5,137.5,145.5,153,161.5,170.5,180,189.5,200,210.5,222
20/09/2018,5,7.5,29,42.5,60.5,64,67.5,71,75,79,83.5,88,93,98,103.5,109.5,115.5,122,129,136.5,144.5,152.5,161,170.5,180,190,201
21/09/2018,4,6,23,33.5,47.5,50,52.5,55.5,58.5,61.5,65,68.5,72,76,80,84.5,89.5,94.5,100,105.5,111.5,118,124.5,132,139.5,147.5,156
24/09/2018,4.5,6.5,24.5,35,49.5,52.5,55,58,61,64.5,67.5,71.5,75.5,79.5,84,88.5,93.5,98.5,104,110,116.5,123,130,137.5,145,153.5,162
25/09/2018,3.5,5.5,21,30.5,43,45.5,48,50.5,53,56,59,62,65.5,69,73,77,81.5,86,91,96.5,102,108,114,120.5,127.5,135,143
26/09/2018,3.5,5,20,29,41,43.5,45.5,48,50.5,53.5,56.5,59.5,63,66.5,70,74,78,82.5,87.5,92.5,98,103.5,110,116,123,130.5,138
27/09/2018,3,4.5,18.5,26.5,37.5,39.5,41.5,44,46,48.5,51,54,57,60,63.5,67,71,75,79,84,88.5,94,99.5,105,111.5,118,125
28/09/2018,3.5,5,19.5,28.5,40.5,42.5,45,47.5,50,52.5,55.5,58.5,61.5,65,68.5,72.5,76.5,81,85.5,90.5,96,101.5,107.5,113.5,120.5,127.5,135
01/10/2018,3.5,5,19,28,40,42,44.5,47,49.5,52,55,58,61.5,65,68.5,72.5,77,81.5,86,91,96.5,102.5,108.5,115,122,129,137
02/10/2018,3.5,5,20.5,30,42.5,45,47.5,50,52.5,55.5,58.5,62,65.5,69,73,77,81.5,86.5,91.5,97,102.5,108.5,115,122,129,137,145
03/10/2018,3,4,16.5,24,34.5,36.5,38.5,40.5,43,45.5,48,50.5,53.5,57,60,64,68,72,76.5,81,86,91.5,97.5,103.5,110.5,118,125.5
04/10/2018,4,5.5,22.5,33.5,48,50.5,53.5,56.5,59.5,63,66.5,70.5,74.5,79,83.5,88.5,94,99.5,105.5,111.5,118.5,125.5,133,141,149.5,158.5,168
05/10/2018,4.5,6.5,28,42.5,62,65.5,69,73,77.5,82,86.5,91.5,97,103,109,115.5,122,129.5,137,145,153.5,162.5,172,182,192.5,203.5,215
08/10/2018,5.5,8.5,36,54.5,79.5,84,88.5,93.5,99,104.5,110.5,117,123.5,131,138,146,154.5,163,172.5,182,192.5,203,214.5,226,238.5,251.5,264.5
09/10/2018,5,7.5,34,52.5,77,81.5,86.5,91.5,96.5,102,108,114.5,121,128,135.5,143.5,152,160.5,170,179.5,190,200.5,212,224,236,249,262.5
10/10/2018,8,11,45,67.5,98,103.5,109.5,115.5,122,128.5,136,143.5,151.5,160,169,178.5,188,198.5,209.5,221,232.5,245,258,271.5,286,300.5,315.5
11/10/2018,11.5,16.5,68,102,146,153.5,162,170.5,179.5,188.5,198.5,209,219.5,231,242.5,255,268,281,295,309.5,324,339.5,355.5,372,388.5,406,424
12/10/2018,12,16.5,67.5,101,145.5,153.5,161.5,170,179.5,189,199,209.5,220.5,232,244,256.5,269.5,283,297,312,327,342.5,359,375.5,393,410.5,429
15/10/2018,11.5,16,60,89.5,129,136,143.5,151.5,160,168.5,178,187.5,197.5,208.5,219.5,231.5,244,256.5,270,284,298.5,313.5,329.5,345.5,362.5,379.5,397.5
16/10/2018,10,14,52,77.5,113,119.5,126.5,133.5,141,149.5,158,167,176.5,186.5,197,208,220,232,245,258.5,272.5,287,302.5,318,334.5,351.5,369
17/10/2018,11,15.5,55.5,82.5,119,125.5,132.5,139.5,147.5,155.5,164.5,173.5,183.5,193.5,204.5,215.5,227.5,240,253,266.5,281,296,311,327,344,361,378.5
18/10/2018,9.5,13.5,55,83.5,121.5,128,135,143,151,159.5,168.5,177.5,187.5,198,209,220.5,232.5,245.5,258.5,272.5,286.5,301.5,317,333.5,350,367.5,385
19/10/2018,10.5,14.5,54,79,113,119.5,126,132.5,140,147.5,156,164.5,174,183.5,194,204.5,216,228,240.5,254,268,282.5,297.5,313.5,329.5,346.5,364.5
22/10/2018,7,10.5,51,77.5,113.5,120,127,134,142,150,158.5,167.5,177,187,197.5,208.5,220.5,232.5,245.5,259,273,287.5,302.5,318.5,335,352,369.5
23/10/2018,9,14,66.5,100.5,145.5,153.5,161.5,170.5,179.5,189,198.5,209,220,231.5,244,256.5,270,284,299,314.5,330,346.5,363,380.5,398.5,416.5,435.5
24/10/2018,9,14,66,100,145,153,161.5,170.5,179.5,189.5,199.5,210,221.5,233.5,245.5,258.5,272,286,300.5,316,331.5,348,365,382.5,400.5,419,438
25/10/2018,8,12.5,60,91,132.5,139.5,147.5,155.5,164,173,182.5,192.5,203,214,225.5,237.5,250.5,263.5,277.5,291.5,306.5,322,338.5,355,372.5,390,408.5
26/10/2018,13.5,19.5,83.5,123.5,175.5,185,194.5,204.5,214.5,225.5,237,249,261.5,274.5,288,302,317,332,348,364,381,398,416,434.5,453.5,472.5,492.5
29/10/2018,9.5,14,59,88.5,126.5,133.5,140.5,148,156,164.5,173.5,182.5,192.5,203,213.5,225,237,249,262,275.5,289.5,304.5,319.5,335.5,352,368.5,386
30/10/2018,9.5,14,58.5,87,124.5,131,138,145.5,153.5,161.5,170.5,179.5,189,199,210,221,232.5,245,257.5,271,285,299.5,314.5,330,346.5,363,380.5
31/10/2018,6,9,42,63.5,93,98.5,104,110,116,122.5,129.5,137,145,153.5,162,171.5,181,191.5,202.5,214,226,238.5,251.5,265,279.5,294.5,310
01/11/2018,6,9,44,68,100.5,106.5,112.5,119.5,126,133.5,141.5,149.5,158.5,167.5,177.5,187.5,198.5,209.5,221.5,234,247,260.5,274.5,289.5,305,320.5,337.5
02/11/2018,5.5,8.5,41.5,64,96,101.5,107.5,114,121,128,136,144,152.5,161.5,171.5,181.5,192,203.5,215.5,228,241,254.5,269,284,299.5,315.5,332
05/11/2018,5.5,8,35.5,56,85.5,91,96.5,103,109.5,116.5,124,132,140,149,158.5,168.5,179,190,201.5,213.5,226,239.5,253.5,268,283.5,299.5,316
06/11/2018,4.5,7.5,40.5,65.5,100.5,106.5,113.5,120.5,128.5,136.5,145,154,164,174,185,196.5,208,221,234,248,262.5,277.5,293,309.5,326.5,344,362
07/11/2018,3.5,5.5,29.5,48,75,80,85.5,91,97.5,104,111,119,127,135.5,145,154.5,165,176.5,188,200.5,213.5,227.5,242,257,273,289.5,307
08/11/2018,4,5.5,25,40.5,64,68.5,73,78.5,84,90,96.5,103,110.5,118.5,127,136,145.5,156,167,178.5,191,204,218,232.5,247.5,263.5,280.5
09/11/2018,2.5,4,26.5,44.5,71.5,76.5,82,88,94,100.5,108,115.5,123.5,132,141.5,151,161.5,172.5,184,196.5,209.5,223,237.5,252.5,268,284.5,301.5
12/11/2018,3.5,5.5,32,53.5,85,91,97,104,111,118.5,127,135.5,145,154.5,165,176,187.5,200,213,226.5,240.5,255.5,271,287,303.5,321,339
13/11/2018,5,7.5,34.5,55,85.5,91,97,103.5,110.5,118,126,134.5,144,153.5,164,175,186.5,199,212,226,240.5,255.5,271.5,288,305.5,323.5,342
14/11/2018,4,6.5,35,58.5,92,98.5,105,112.5,120,128,137,146,156,166.5,177.5,189,201,214,228,242,257,272.5,289,305.5,323.5,341.5,360
15/11/2018,6.5,9.5,42.5,66,100,106.5,113,120.5,128,136,144.5,153.5,163.5,173.5,184.5,196,208,221,234.5,248.5,263,278.5,295,311.5,329,347,365.5
16/11/2018,4.5,7,35,55.5,86.5,92,98.5,105,112,119.5,127.5,136.5,145.5,155.5,166,177,189,201.5,215,229,243.5,259,275,292,309.5,328,346.5
19/11/2018,4.5,7,37,60,93.5,100,106.5,114,121.5,130,139,148.5,158.5,169,180.5,192.5,205,218.5,233,247.5,263.5,279.5,297,314.5,333,352,372
20/11/2018,6.5,10,49.5,78,118.5,125.5,133.5,142,150.5,160,170,180.5,191.5,203.5,216,229,243,257.5,272.5,288.5,305,322.5,340.5,359,378,398,418
21/11/2018,3.5,5.5,30,49.5,78,83.5,89,95.5,102,109,116.5,124.5,133.5,142.5,152.5,162.5,174,186,198.5,212,226,241,256.5,272.5,289.5,307,325.5
22/11/2018,5.5,8.5,41,66,102,109,116,123.5,132,141,150,160,171,182,194,207,220.5,234.5,249.5,265,281.5,298.5,316,334.5,353.5,373.5,393.5
23/11/2018,5,7.5,39.5,64.5,102,109,116.5,124.5,133,142,152,162,173,185,197.5,210.5,224,238.5,254,270,286.5,304,322,341,360,380,400.5
26/11/2018,3.5,5,27.5,45.5,73.5,79,84.5,90.5,97.5,104.5,112,120.5,129,138.5,148.5,159.5,171,183,196,210,224,239.5,255.5,272,289.5,307.5,326
27/11/2018,3,5,28.5,47.5,77,83,89,95.5,102.5,110,118,126.5,136,145.5,156,167.5,179.5,192,205.5,219.5,234.5,250.5,266.5,284,301.5,320.5,339.5
28/11/2018,3.5,5,29.5,50,82,88,94.5,101.5,108.5,116.5,125.5,134.5,144.5,154.5,166,177.5,190,203.5,217.5,232,247.5,263.5,280.5,298,316.5,335.5,355
29/11/2018,3.5,5,26.5,43.5,70,75,80.5,86.5,93,100,107,115,123.5,132.5,142.5,152.5,164,175.5,188,201.5,215.5,230,245.5,262,279,296.5,315
30/11/2018,3.5,5,30.5,52,86.5,93,100,108,116,125,134.5,144.5,155.5,167,179.5,192.5,206.5,221,236.5,252.5,269.5,287,305.5,324.5,344,364.5,385.5
03/12/2018,2,3.5,20.5,35,58,62.5,67.5,72.5,78.5,84.5,91,98.5,106,114.5,123.5,133.5,144,155,167,180,193.5,208,223,239,256,273.5,292
04/12/2018,3,4.5,23.5,40.5,67.5,72.5,78.5,84.5,91.5,98.5,106.5,114.5,124,133.5,144,155,167,179.5,193,207.5,222.5,238.5,255,272.5,290.5,309,328.5
05/12/2018,4,6,36.5,62.5,101.5,109,117,125.5,134.5,144.5,154.5,165.5,177.5,190,203,217,231.5,247,263,280,297.5,315.5,334.5,354,374,394.5,416
06/12/2018,14.5,21.5,104.5,164,242,255.5,269.5,284,299.5,315.5,332,349,367,385.5,404,423.5,443.5,464,485,506,528,550,572.5,595,618,641,664.5
07/12/2018,10,15,74.5,118.5,178.5,189.5,200.5,212.5,225,238.5,252,266.5,281.5,297.5,314,331,348.5,366.5,385.5,404.5,424.5,445,466,487,509,531,553
10/12/2018,9.5,15.5,87.5,138,205.5,217.5,230,243,257,271.5,286.5,302.5,319,336.5,354,372.5,391.5,411,431,451.5,472.5,494,516,538,561,583.5,607
11/12/2018,6,9,53,89,142,151.5,162,173,185,197,210,224,238.5,253.5,269.5,286,303.5,321.5,340,359.5,379,399.5,420.5,441.5,463.5,485.5,508.5
12/12/2018,4.5,7,41.5,71,116,124.5,133.5,143,153.5,164.5,176.5,188.5,202,216,230.5,246,262,279,296.5,315,334,353.5,373.5,394.5,415.5,437.5,459.5
13/12/2018,3,5,34.5,63,108,116.5,126,136,147,158.5,170.5,183.5,197.5,212,227.5,244,261,278.5,297,316.5,336,356.5,377.5,399,421,443.5,466
14/12/2018,3,5,38.5,70,120.5,130,140.5,152,163.5,176.5,190,204.5,219.5,235.5,252.5,270,288,307.5,327,347.5,368.5,390,412,434.5,457,480.5,504
17/12/2018,2.5,5,45.5,84,143,154,166,178.5,191.5,206,221,236.5,253.5,271,289,308,327.5,348,368.5,390,412,434.5,457.5,480.5,504,527.5,551.5
18/12/2018,3.5,6,57.5,106,177,190,203.5,218.5,234,250.5,267.5,285.5,304,323.5,343.5,364,385.5,407,429.5,452,475,498.5,522,545.5,569.5,594,618.5
19/12/2018,3,5.5,42,80,138,149,161,173.5,187,201.5,216.5,232.5,249.5,267,285.5,304,324,344.5,365.5,387.5,410,432.5,455.5,479,502.5,526.5,550.5
20/12/2018,3.5,6,54.5,101.5,173,186,200,215,230.5,247,264,282,300.5,320,340,360.5,381.5,403.5,425.5,448,471,494.5,518,542,566,590,614.5
21/12/2018,3,4.5,49.5,97.5,170.5,184,198.5,214,230.5,247.5,265,283.5,303,323.5,344.5,365.5,387.5,410,432.5,456,479.5,503,527,551,575.5,600,624.5
24/12/2018,3.5,6,56.5,108,186.5,201.5,216.5,233,250,268,286.5,306,326,347,368.5,390.5,413,436,459,482.5,506.5,530.5,554.5,579,603.5,628,652.5
25/12/2018,3.5,6,56.5,108,186.5,201.5,216.5,233,250,268,286.5,306,326,347,368.5,390.5,413,436,459,482.5,506.5,530.5,554.5,579,603.5,628,652.5
26/12/2018,3.5,6,56.5,108,186.5,201.5,216.5,233,250,268,286.5,306,326,347,368.5,390.5,413,436,459,482.5,506.5,530.5,554.5,579,603.5,628,652.5
27/12/2018,4,7,81.5,150.5,247,264,282,300.5,319.5,339,359.5,380.5,402,424,446.5,469.5,492.5,516,540,563.5,588,612,636.5,661,685.5,710.5,735
28/12/2018,2,3.5,41.5,84,151,163,176,190,205,221,237.5,255,273,292.5,312.5,333,354,376,398.5,421.5,444.5,468,492,516,540.5,565,589.5
31/12/2018,1.5,3,39,81.5,151,164,178,193,208.5,225.5,243,261.5,280.5,300.5,321.5,343,365,387.5,410.5,433.5,457.5,481.5,505.5,530,554.5,579.5,604
01/01/2019,1.5,3,39,81.5,151,164,178,193,208.5,225.5,243,261.5,280.5,300.5,321.5,343,365,387.5,410.5,433.5,457.5,481.5,505.5,530,554.5,579.5,604
02/01/2019,1,2,31.5,70.5,137,150,164,179.5,195.5,212.5,230.5,249.5,269,290,311,333,356,379,402.5,426,450.5,474.5,499,524,548.5,573.5,598.5
03/01/2019,1,2,31.5,73,146.5,161,176.5,193,210.5,228.5,248,268,289,311,333.5,356.5,380,404,428,452.5,477,501.5,526.5,551,576,601,626
04/01/2019,0.5,1,12,29,67.5,76.5,86.5,97.5,109.5,123,137.5,153.5,170.5,189,208,228.5,249.5,271.5,294.5,317.5,341.5,365.5,389.5,414,438.5,463.5,488.5
07/01/2019,0.5,0.5,9.5,27,72,82.5,94,107,121.5,137,153.5,172,191,211,232,254,276.5,299.5,323.5,347.5,372,396.5,421,445.5,470.5,495.5,520
